lat,lon,date,time,data
51.37426881,-0.289904791,10/06/2018,Afternoon Rush,98.98321902
51.37426881,-0.289904791,10/06/2018,Early Morning,52.22883579
51.37426881,-0.289904791,10/06/2018,Evening,56.84709063
51.37426881,-0.289904791,10/06/2018,Midday,59.01766922
51.37426881,-0.289904791,10/06/2018,Morning Rush,56.45612165
51.37426881,-0.289904791,11/06/2018,Afternoon Rush,85.95634934
51.37426881,-0.289904791,11/06/2018,Early Morning,46.17043274
51.37426881,-0.289904791,11/06/2018,Evening,60.36223186
51.37426881,-0.289904791,11/06/2018,Midday,91.55930401
51.37426881,-0.289904791,11/06/2018,Morning Rush,62.06349813
51.3744587,-0.168977419,09/06/2018,Afternoon Rush,110.2987846
51.3744587,-0.168977419,09/06/2018,Early Morning,129.0626261
51.3744587,-0.168977419,09/06/2018,Evening,76.37557489
51.3744587,-0.168977419,09/06/2018,Midday,23.70235437
51.3744587,-0.168977419,09/06/2018,Morning Rush,90.97476165
51.3744587,-0.168977419,10/06/2018,Afternoon Rush,98.19656781
51.3744587,-0.168977419,10/06/2018,Early Morning,106.3253077
51.3744587,-0.168977419,10/06/2018,Evening,30.63840862
51.3744587,-0.168977419,10/06/2018,Midday,98.57386142
51.3744587,-0.168977419,10/06/2018,Morning Rush,9.825727
51.3744587,-0.168977419,11/06/2018,Afternoon Rush,82.94564098
51.3744587,-0.168977419,11/06/2018,Early Morning,102.5349772
51.3744587,-0.168977419,11/06/2018,Evening,75.94261882
51.3744587,-0.168977419,11/06/2018,Midday,6.752686394
51.3744587,-0.168977419,11/06/2018,Morning Rush,37.46033001
51.3749963,-0.193278714,09/06/2018,Afternoon Rush,71.58033569
51.3749963,-0.193278714,09/06/2018,Early Morning,84.08826958
51.3749963,-0.193278714,09/06/2018,Evening,148.0322589
51.3749963,-0.193278714,09/06/2018,Midday,99.29795317
51.3749963,-0.193278714,09/06/2018,Morning Rush,148.951303
51.3749963,-0.193278714,10/06/2018,Afternoon Rush,147.7562373
51.3749963,-0.193278714,10/06/2018,Early Morning,48.5866224
51.3749963,-0.193278714,10/06/2018,Evening,94.94203616
51.3749963,-0.193278714,10/06/2018,Midday,75.49172455
51.3749963,-0.193278714,10/06/2018,Morning Rush,63.58967005
51.3749963,-0.193278714,11/06/2018,Afternoon Rush,76.44278994
51.3749963,-0.193278714,11/06/2018,Early Morning,98.13393349
51.3749963,-0.193278714,11/06/2018,Evening,62.82009436
51.3749963,-0.193278714,11/06/2018,Midday,31.83866297
51.3749963,-0.193278714,11/06/2018,Morning Rush,18.20219585
51.37542817,-0.038284959,09/06/2018,Afternoon Rush,109.7888192
51.37542817,-0.038284959,09/06/2018,Early Morning,66.67043802
51.37542817,-0.038284959,09/06/2018,Evening,84.36293495
51.37542817,-0.038284959,09/06/2018,Midday,36.91757135
51.37542817,-0.038284959,09/06/2018,Morning Rush,63.1826969
51.37542817,-0.038284959,10/06/2018,Afternoon Rush,96.24623507
51.37542817,-0.038284959,10/06/2018,Early Morning,82.06276017
51.37542817,-0.038284959,10/06/2018,Evening,64.98953195
51.37542817,-0.038284959,10/06/2018,Midday,113.0197037
51.37542817,-0.038284959,10/06/2018,Morning Rush,27.99041822
51.37542817,-0.038284959,11/06/2018,Afternoon Rush,119.947069
51.37542817,-0.038284959,11/06/2018,Early Morning,29.44213944
51.37542817,-0.038284959,11/06/2018,Evening,55.08646299
51.37542817,-0.038284959,11/06/2018,Midday,3.936627358
51.37542817,-0.038284959,11/06/2018,Morning Rush,53.49368533
51.37637838,-0.137855801,09/06/2018,Afternoon Rush,152.7628143
51.37637838,-0.137855801,09/06/2018,Early Morning,80.72688492
51.37637838,-0.137855801,09/06/2018,Evening,150.3438024
51.37637838,-0.137855801,09/06/2018,Midday,108.5561127
51.37637838,-0.137855801,09/06/2018,Morning Rush,119.2880003
51.37637838,-0.137855801,10/06/2018,Afternoon Rush,162.1560519
51.37637838,-0.137855801,10/06/2018,Early Morning,42.2874931
51.37637838,-0.137855801,10/06/2018,Evening,24.06492849
51.37637838,-0.137855801,10/06/2018,Midday,139.6158159
51.37637838,-0.137855801,10/06/2018,Morning Rush,14.90160875
51.37637838,-0.137855801,11/06/2018,Afternoon Rush,66.96732899
51.37637838,-0.137855801,11/06/2018,Early Morning,97.37152061
51.37637838,-0.137855801,11/06/2018,Evening,72.64923051
51.37637838,-0.137855801,11/06/2018,Midday,35.1390093
51.37637838,-0.137855801,11/06/2018,Morning Rush,82.73250839
51.37792783,-0.011556151,09/06/2018,Afternoon Rush,66.651825
51.37792783,-0.011556151,09/06/2018,Early Morning,94.09854075
51.37792783,-0.011556151,09/06/2018,Evening,107.8388864
51.37792783,-0.011556151,09/06/2018,Midday,14.81037548
51.37792783,-0.011556151,09/06/2018,Morning Rush,151.5690851
51.37792783,-0.011556151,10/06/2018,Afternoon Rush,124.6275219
51.37792783,-0.011556151,10/06/2018,Early Morning,84.25376382
51.37792783,-0.011556151,10/06/2018,Evening,82.21612852
51.37792783,-0.011556151,10/06/2018,Midday,131.9195286
51.37792783,-0.011556151,10/06/2018,Morning Rush,97.59054167
51.37792783,-0.011556151,11/06/2018,Afternoon Rush,122.7450456
51.37792783,-0.011556151,11/06/2018,Early Morning,12.96183324
51.37792783,-0.011556151,11/06/2018,Evening,86.74899454
51.37792783,-0.011556151,11/06/2018,Midday,60.07829662
51.37792783,-0.011556151,11/06/2018,Morning Rush,48.74960302
51.37879532,-0.210069472,09/06/2018,Afternoon Rush,115.2189226
51.37879532,-0.210069472,09/06/2018,Early Morning,122.5651689
51.37879532,-0.210069472,09/06/2018,Evening,146.6822792
51.37879532,-0.210069472,09/06/2018,Midday,22.03241885
51.37879532,-0.210069472,09/06/2018,Morning Rush,126.3438735
51.37879532,-0.210069472,10/06/2018,Afternoon Rush,114.5537743
51.37879532,-0.210069472,10/06/2018,Early Morning,81.941151
51.37879532,-0.210069472,10/06/2018,Evening,77.92029161
51.37879532,-0.210069472,10/06/2018,Midday,66.67210949
51.37879532,-0.210069472,10/06/2018,Morning Rush,25.10857929
51.37879532,-0.210069472,11/06/2018,Afternoon Rush,40.01675664
51.37879532,-0.210069472,11/06/2018,Early Morning,39.23826278
51.37879532,-0.210069472,11/06/2018,Evening,25.43340333
51.37879532,-0.210069472,11/06/2018,Midday,27.95763092
51.37879532,-0.210069472,11/06/2018,Morning Rush,96.53672487
51.37966618,-0.116021265,09/06/2018,Afternoon Rush,141.4277344
51.37966618,-0.116021265,09/06/2018,Early Morning,123.3931133
51.37966618,-0.116021265,09/06/2018,Evening,74.08993956
51.37966618,-0.116021265,09/06/2018,Midday,18.06544769
51.37966618,-0.116021265,09/06/2018,Morning Rush,156.8918888
51.37966618,-0.116021265,10/06/2018,Afternoon Rush,107.2588839
51.37966618,-0.116021265,10/06/2018,Early Morning,37.02437085
51.37966618,-0.116021265,10/06/2018,Evening,15.28657361
51.37966618,-0.116021265,10/06/2018,Midday,47.72333092
51.37966618,-0.116021265,10/06/2018,Morning Rush,49.27520931
51.37966618,-0.116021265,11/06/2018,Afternoon Rush,90.01968477
51.37966618,-0.116021265,11/06/2018,Early Morning,71.51536997
51.37966618,-0.116021265,11/06/2018,Evening,48.4439067
51.37966618,-0.116021265,11/06/2018,Midday,40.0145503
51.37966618,-0.116021265,11/06/2018,Morning Rush,5.588631607
51.38017136,-0.232258124,09/06/2018,Afternoon Rush,103.8920224
51.38017136,-0.232258124,09/06/2018,Early Morning,85.96421569
51.38017136,-0.232258124,09/06/2018,Evening,156.7198467
51.38017136,-0.232258124,09/06/2018,Midday,86.92450092
51.38017136,-0.232258124,09/06/2018,Morning Rush,147.7554034
51.38017136,-0.232258124,10/06/2018,Afternoon Rush,97.55655492
51.38017136,-0.232258124,10/06/2018,Early Morning,59.55398706
51.38017136,-0.232258124,10/06/2018,Evening,72.63065346
51.38017136,-0.232258124,10/06/2018,Midday,104.670372
51.38017136,-0.232258124,10/06/2018,Morning Rush,55.38837922
51.38017136,-0.232258124,11/06/2018,Afternoon Rush,108.55774
51.38017136,-0.232258124,11/06/2018,Early Morning,57.47669286
51.38017136,-0.232258124,11/06/2018,Evening,98.40594652
51.38017136,-0.232258124,11/06/2018,Midday,64.13310512
51.38017136,-0.232258124,11/06/2018,Morning Rush,79.0236951
51.38077324,-0.081615822,09/06/2018,Afternoon Rush,94.09788271
51.38077324,-0.081615822,09/06/2018,Early Morning,113.6135622
51.38077324,-0.081615822,09/06/2018,Evening,148.0462387
51.38077324,-0.081615822,09/06/2018,Midday,50.7714028
51.38077324,-0.081615822,09/06/2018,Morning Rush,73.27267708
51.38077324,-0.081615822,10/06/2018,Afternoon Rush,153.4958442
51.38077324,-0.081615822,10/06/2018,Early Morning,43.78156143
51.38077324,-0.081615822,10/06/2018,Evening,0.248687485
51.38077324,-0.081615822,10/06/2018,Midday,49.13350953
51.38077324,-0.081615822,10/06/2018,Morning Rush,8.10603484
51.38077324,-0.081615822,11/06/2018,Afternoon Rush,101.922524
51.38077324,-0.081615822,11/06/2018,Early Morning,76.02035619
51.38077324,-0.081615822,11/06/2018,Evening,54.07799155
51.38077324,-0.081615822,11/06/2018,Midday,77.1392879
51.38077324,-0.081615822,11/06/2018,Morning Rush,19.0320987
51.384217,-0.058281648,09/06/2018,Afternoon Rush,117.8141813
51.384217,-0.058281648,09/06/2018,Early Morning,94.66495111
51.384217,-0.058281648,09/06/2018,Evening,151.5802847
51.384217,-0.058281648,09/06/2018,Midday,36.84057974
51.384217,-0.058281648,09/06/2018,Morning Rush,136.0129764
51.384217,-0.058281648,10/06/2018,Afternoon Rush,130.5110071
51.384217,-0.058281648,10/06/2018,Early Morning,79.36396885
51.384217,-0.058281648,10/06/2018,Evening,82.73168856
51.384217,-0.058281648,10/06/2018,Midday,67.2647945
51.384217,-0.058281648,10/06/2018,Morning Rush,78.740126
51.384217,-0.058281648,11/06/2018,Afternoon Rush,55.22608372
51.384217,-0.058281648,11/06/2018,Early Morning,8.7191703
51.384217,-0.058281648,11/06/2018,Evening,55.70037296
51.384217,-0.058281648,11/06/2018,Midday,30.82660473
51.384217,-0.058281648,11/06/2018,Morning Rush,84.26852543
51.38481089,-0.301321642,09/06/2018,Afternoon Rush,137.5202429
51.38481089,-0.301321642,09/06/2018,Early Morning,85.35069571
51.38481089,-0.301321642,09/06/2018,Evening,129.5617275
51.38481089,-0.301321642,09/06/2018,Midday,80.33396689
51.38481089,-0.301321642,09/06/2018,Morning Rush,85.85963702
51.38481089,-0.301321642,10/06/2018,Afternoon Rush,172.5863138
51.38481089,-0.301321642,10/06/2018,Early Morning,37.2102457
51.38481089,-0.301321642,10/06/2018,Evening,17.49676743
51.38481089,-0.301321642,10/06/2018,Midday,111.4926892
51.38481089,-0.301321642,10/06/2018,Morning Rush,9.348160391
51.38481089,-0.301321642,11/06/2018,Afternoon Rush,81.82955827
51.38481089,-0.301321642,11/06/2018,Early Morning,17.4951628
51.38481089,-0.301321642,11/06/2018,Evening,75.26957776
51.38481089,-0.301321642,11/06/2018,Midday,68.17507717
51.38481089,-0.301321642,11/06/2018,Morning Rush,37.28032163
51.38494787,-0.165194316,09/06/2018,Afternoon Rush,115.066682
51.38494787,-0.165194316,09/06/2018,Early Morning,109.0260316
51.38494787,-0.165194316,09/06/2018,Evening,151.2475724
51.38494787,-0.165194316,09/06/2018,Midday,88.60285489
51.38494787,-0.165194316,09/06/2018,Morning Rush,134.2864393
51.38494787,-0.165194316,10/06/2018,Afternoon Rush,166.0400417
51.38494787,-0.165194316,10/06/2018,Early Morning,61.53101402
51.38494787,-0.165194316,10/06/2018,Evening,28.58703424
51.38494787,-0.165194316,10/06/2018,Midday,120.5063255
51.38494787,-0.165194316,10/06/2018,Morning Rush,17.87024762
51.38494787,-0.165194316,11/06/2018,Afternoon Rush,83.34910652
51.38494787,-0.165194316,11/06/2018,Early Morning,57.01808998
51.38494787,-0.165194316,11/06/2018,Evening,32.23621426
51.38494787,-0.165194316,11/06/2018,Midday,20.65265998
51.38494787,-0.165194316,11/06/2018,Morning Rush,94.52603672
51.38501354,-0.255441932,09/06/2018,Afternoon Rush,77.66120166
51.38501354,-0.255441932,09/06/2018,Early Morning,104.7912204
51.38501354,-0.255441932,09/06/2018,Evening,93.78024073
51.38501354,-0.255441932,09/06/2018,Midday,16.00350784
51.38501354,-0.255441932,09/06/2018,Morning Rush,154.0548719
51.38501354,-0.255441932,10/06/2018,Afternoon Rush,170.7203737
51.38501354,-0.255441932,10/06/2018,Early Morning,36.49691409
51.38501354,-0.255441932,10/06/2018,Evening,79.40934963
51.38501354,-0.255441932,10/06/2018,Midday,65.58229728
51.38501354,-0.255441932,10/06/2018,Morning Rush,84.69024269
51.38501354,-0.255441932,11/06/2018,Afternoon Rush,112.1952037
51.38501354,-0.255441932,11/06/2018,Early Morning,8.019581442
51.38501354,-0.255441932,11/06/2018,Evening,102.8340238
51.38501354,-0.255441932,11/06/2018,Midday,0.724742776
51.38501354,-0.255441932,11/06/2018,Morning Rush,56.09061313
51.38589678,0.078544942,09/06/2018,Afternoon Rush,98.90578993
51.38589678,0.078544942,09/06/2018,Early Morning,142.9532022
51.38589678,0.078544942,09/06/2018,Evening,145.3552796
51.38589678,0.078544942,09/06/2018,Midday,23.6032301
51.38589678,0.078544942,09/06/2018,Morning Rush,99.06027057
51.38589678,0.078544942,10/06/2018,Afternoon Rush,98.55310617
51.38589678,0.078544942,10/06/2018,Early Morning,39.51243169
51.38589678,0.078544942,10/06/2018,Evening,43.01021575
51.38589678,0.078544942,10/06/2018,Midday,114.1352122
51.38589678,0.078544942,10/06/2018,Morning Rush,9.777705223
51.38589678,0.078544942,11/06/2018,Afternoon Rush,79.95364477
51.38589678,0.078544942,11/06/2018,Early Morning,40.44095878
51.38589678,0.078544942,11/06/2018,Evening,50.24038471
51.38589678,0.078544942,11/06/2018,Midday,95.56947023
51.38589678,0.078544942,11/06/2018,Morning Rush,96.59976364
51.38719108,-0.191134332,09/06/2018,Afternoon Rush,105.3123868
51.38719108,-0.191134332,09/06/2018,Early Morning,95.66388742
51.38719108,-0.191134332,09/06/2018,Evening,104.4746869
51.38719108,-0.191134332,09/06/2018,Midday,58.90149108
51.38719108,-0.191134332,09/06/2018,Morning Rush,157.9720023
51.38719108,-0.191134332,10/06/2018,Afternoon Rush,129.0251826
51.38719108,-0.191134332,10/06/2018,Early Morning,60.09188263
51.38719108,-0.191134332,10/06/2018,Evening,52.00869539
51.38719108,-0.191134332,10/06/2018,Midday,136.5631615
51.38719108,-0.191134332,10/06/2018,Morning Rush,16.44487184
51.38719108,-0.191134332,11/06/2018,Afternoon Rush,102.4415184
51.38719108,-0.191134332,11/06/2018,Early Morning,88.4912342
51.38719108,-0.191134332,11/06/2018,Evening,108.1830782
51.38719108,-0.191134332,11/06/2018,Midday,12.39495557
51.38719108,-0.191134332,11/06/2018,Morning Rush,14.62352578
51.38841239,-0.22218282,09/06/2018,Afternoon Rush,131.6785306
51.38841239,-0.22218282,09/06/2018,Early Morning,123.4167349
51.38841239,-0.22218282,09/06/2018,Evening,82.42839937
51.38841239,-0.22218282,09/06/2018,Midday,91.43559179
51.38841239,-0.22218282,09/06/2018,Morning Rush,112.3415294
51.38841239,-0.22218282,10/06/2018,Afternoon Rush,123.4270577
51.38841239,-0.22218282,10/06/2018,Early Morning,44.85435608
51.38841239,-0.22218282,10/06/2018,Evening,72.48088654
51.38841239,-0.22218282,10/06/2018,Midday,64.20515195
51.38841239,-0.22218282,10/06/2018,Morning Rush,77.87534621
51.38841239,-0.22218282,11/06/2018,Afternoon Rush,92.31778642
51.38841239,-0.22218282,11/06/2018,Early Morning,101.7723863
51.38841239,-0.22218282,11/06/2018,Evening,76.24047747
51.38841239,-0.22218282,11/06/2018,Midday,21.56766599
51.38841239,-0.22218282,11/06/2018,Morning Rush,75.38516564
51.38962554,-0.092294483,09/06/2018,Afternoon Rush,146.9965884
51.38962554,-0.092294483,09/06/2018,Early Morning,115.765266
51.38962554,-0.092294483,09/06/2018,Evening,68.06898049
51.38962554,-0.092294483,09/06/2018,Midday,17.18971379
51.38962554,-0.092294483,09/06/2018,Morning Rush,151.1013336
51.38962554,-0.092294483,10/06/2018,Afternoon Rush,55.33780546
51.38962554,-0.092294483,10/06/2018,Early Morning,56.17327856
51.38962554,-0.092294483,10/06/2018,Evening,14.10871608
51.38962554,-0.092294483,10/06/2018,Midday,61.31794803
51.38962554,-0.092294483,10/06/2018,Morning Rush,35.39295277
51.38962554,-0.092294483,11/06/2018,Afternoon Rush,50.35644198
51.38962554,-0.092294483,11/06/2018,Early Morning,25.69713372
51.38962554,-0.092294483,11/06/2018,Evening,36.59144721
51.38962554,-0.092294483,11/06/2018,Midday,77.15894765
51.38962554,-0.092294483,11/06/2018,Morning Rush,94.65297142
51.39167043,0.13166042,09/06/2018,Afternoon Rush,23.77757138
51.39167043,0.13166042,09/06/2018,Early Morning,54.28231217
51.39167043,0.13166042,09/06/2018,Evening,158.4198453
51.39167043,0.13166042,09/06/2018,Midday,48.40955183
51.39167043,0.13166042,09/06/2018,Morning Rush,166.8879953
51.39167043,0.13166042,10/06/2018,Afternoon Rush,103.0471099
51.39167043,0.13166042,10/06/2018,Early Morning,55.13916655
51.39167043,0.13166042,10/06/2018,Evening,11.64106652
51.39167043,0.13166042,10/06/2018,Midday,60.78599524
51.39167043,0.13166042,10/06/2018,Morning Rush,56.74705307
51.39167043,0.13166042,11/06/2018,Afternoon Rush,87.65832223
51.39167043,0.13166042,11/06/2018,Early Morning,21.77174043
51.39167043,0.13166042,11/06/2018,Evening,92.52570936
51.39167043,0.13166042,11/06/2018,Midday,98.91185235
51.39167043,0.13166042,11/06/2018,Morning Rush,98.87978117
51.3921471,-0.118942516,09/06/2018,Afternoon Rush,62.26757894
51.3921471,-0.118942516,09/06/2018,Early Morning,102.6626273
51.3921471,-0.118942516,09/06/2018,Evening,100.1384448
51.3921471,-0.118942516,09/06/2018,Midday,80.91577609
51.3921471,-0.118942516,09/06/2018,Morning Rush,66.0983623
51.3921471,-0.118942516,10/06/2018,Afternoon Rush,75.48637544
51.3921471,-0.118942516,10/06/2018,Early Morning,48.83302654
51.3921471,-0.118942516,10/06/2018,Evening,98.90271247
51.3921471,-0.118942516,10/06/2018,Midday,53.19813957
51.3921471,-0.118942516,10/06/2018,Morning Rush,40.34838858
51.3921471,-0.118942516,11/06/2018,Afternoon Rush,83.72762113
51.3921471,-0.118942516,11/06/2018,Early Morning,66.66972538
51.3921471,-0.118942516,11/06/2018,Evening,88.8665789
51.3921471,-0.118942516,11/06/2018,Midday,57.08741044
51.3921471,-0.118942516,11/06/2018,Morning Rush,62.51189552
51.39264589,-0.289456516,09/06/2018,Afternoon Rush,72.81734192
51.39264589,-0.289456516,09/06/2018,Early Morning,95.06974145
51.39264589,-0.289456516,09/06/2018,Evening,139.0577211
51.39264589,-0.289456516,09/06/2018,Midday,74.93724048
51.39264589,-0.289456516,09/06/2018,Morning Rush,147.9270582
51.39264589,-0.289456516,10/06/2018,Afternoon Rush,129.5243215
51.39264589,-0.289456516,10/06/2018,Early Morning,89.19877613
51.39264589,-0.289456516,10/06/2018,Evening,83.94803461
51.39264589,-0.289456516,10/06/2018,Midday,151.4480702
51.39264589,-0.289456516,10/06/2018,Morning Rush,27.24155672
51.39264589,-0.289456516,11/06/2018,Afternoon Rush,64.05908423
51.39264589,-0.289456516,11/06/2018,Early Morning,91.4893357
51.39264589,-0.289456516,11/06/2018,Evening,53.74780413
51.39264589,-0.289456516,11/06/2018,Midday,51.05557745
51.39264589,-0.289456516,11/06/2018,Morning Rush,50.0476123
51.39326208,-0.256450215,09/06/2018,Afternoon Rush,93.36857537
51.39326208,-0.256450215,09/06/2018,Early Morning,94.85455519
